Date,Year,Quarter,Quarter No,Month No,Month Name,Month Short Name,Month Short Name Plus Year,DateSort,Day Name,Details,Day Number,Month Sort
2019-08-08 00:00:00.000,2019,"Q3",3,8,"August","Aug","Aug,19","20190808","Thursday","08-Aug-2019",8,"201908"
2019-08-09 00:00:00.000,2019,"Q3",3,8,"August","Aug","Aug,19","20190809","Friday","09-Aug-2019",9,"201908"
2019-08-10 00:00:00.000,2019,"Q3",3,8,"August","Aug","Aug,19","20190810","Saturday","10-Aug-2019",10,"201908"
2019-08-11 00:00:00.000,2019,"Q3",3,8,"August","Aug","Aug,19","20190811","Sunday","11-Aug-2019",11,"201908"
2019-08-12 00:00:00.000,2019,"Q3",3,8,"August","Aug","Aug,19","20190812","Monday","12-Aug-2019",12,"201908"
2019-08-13 00:00:00.000,2019,"Q3",3,8,"August","Aug","Aug,19","20190813","Tuesday","13-Aug-2019",13,"201908"
2019-08-14 00:00:00.000,2019,"Q3",3,8,"August","Aug","Aug,19","20190814","Wednesday","14-Aug-2019",14,"201908"
2019-08-15 00:00:00.000,2019,"Q3",3,8,"August","Aug","Aug,19","20190815","Thursday","15-Aug-2019",15,"201908"
2019-08-16 00:00:00.000,2019,"Q3",3,8,"August","Aug","Aug,19","20190816","Friday","16-Aug-2019",16,"201908"
2019-08-17 00:00:00.000,2019,"Q3",3,8,"August","Aug","Aug,19","20190817","Saturday","17-Aug-2019",17,"201908"
2019-08-18 00:00:00.000,2019,"Q3",3,8,"August","Aug","Aug,19","20190818","Sunday","18-Aug-2019",18,"201908"
2019-08-19 00:00:00.000,2019,"Q3",3,8,"August","Aug","Aug,19","20190819","Monday","19-Aug-2019",19,"201908"
2019-08-20 00:00:00.000,2019,"Q3",3,8,"August","Aug","Aug,19","20190820","Tuesday","20-Aug-2019",20,"201908"
2019-08-21 00:00:00.000,2019,"Q3",3,8,"August","Aug","Aug,19","20190821","Wednesday","21-Aug-2019",21,"201908"
2019-08-22 00:00:00.000,2019,"Q3",3,8,"August","Aug","Aug,19","20190822","Thursday","22-Aug-2019",22,"201908"
2019-08-23 00:00:00.000,2019,"Q3",3,8,"August","Aug","Aug,19","20190823","Friday","23-Aug-2019",23,"201908"
2019-08-24 00:00:00.000,2019,"Q3",3,8,"August","Aug","Aug,19","20190824","Saturday","24-Aug-2019",24,"201908"
2019-08-25 00:00:00.000,2019,"Q3",3,8,"August","Aug","Aug,19","20190825","Sunday","25-Aug-2019",25,"201908"
2019-08-26 00:00:00.000,2019,"Q3",3,8,"August","Aug","Aug,19","20190826","Monday","26-Aug-2019",26,"201908"
2019-08-27 00:00:00.000,2019,"Q3",3,8,"August","Aug","Aug,19","20190827","Tuesday","27-Aug-2019",27,"201908"
2019-08-28 00:00:00.000,2019,"Q3",3,8,"August","Aug","Aug,19","20190828","Wednesday","28-Aug-2019",28,"201908"
2019-08-29 00:00:00.000,2019,"Q3",3,8,"August","Aug","Aug,19","20190829","Thursday","29-Aug-2019",29,"201908"
2019-08-30 00:00:00.000,2019,"Q3",3,8,"August","Aug","Aug,19","20190830","Friday","30-Aug-2019",30,"201908"
2019-08-31 00:00:00.000,2019,"Q3",3,8,"August","Aug","Aug,19","20190831","Saturday","31-Aug-2019",31,"201908"
2019-09-01 00:00:00.000,2019,"Q3",3,9,"September","Sep","Sep,19","20190901","Sunday","01-Sep-2019",1,"201909"
2019-09-02 00:00:00.000,2019,"Q3",3,9,"September","Sep","Sep,19","20190902","Monday","02-Sep-2019",2,"201909"
2019-09-03 00:00:00.000,2019,"Q3",3,9,"September","Sep","Sep,19","20190903","Tuesday","03-Sep-2019",3,"201909"
2019-09-04 00:00:00.000,2019,"Q3",3,9,"September","Sep","Sep,19","20190904","Wednesday","04-Sep-2019",4,"201909"
2019-09-05 00:00:00.000,2019,"Q3",3,9,"September","Sep","Sep,19","20190905","Thursday","05-Sep-2019",5,"201909"
2019-09-06 00:00:00.000,2019,"Q3",3,9,"September","Sep","Sep,19","20190906","Friday","06-Sep-2019",6,"201909"
2019-09-07 00:00:00.000,2019,"Q3",3,9,"September","Sep","Sep,19","20190907","Saturday","07-Sep-2019",7,"201909"
2019-09-08 00:00:00.000,2019,"Q3",3,9,"September","Sep","Sep,19","20190908","Sunday","08-Sep-2019",8,"201909"
2019-09-09 00:00:00.000,2019,"Q3",3,9,"September","Sep","Sep,19","20190909","Monday","09-Sep-2019",9,"201909"
2019-09-10 00:00:00.000,2019,"Q3",3,9,"September","Sep","Sep,19","20190910","Tuesday","10-Sep-2019",10,"201909"
2019-09-11 00:00:00.000,2019,"Q3",3,9,"September","Sep","Sep,19","20190911","Wednesday","11-Sep-2019",11,"201909"
2019-09-12 00:00:00.000,2019,"Q3",3,9,"September","Sep","Sep,19","20190912","Thursday","12-Sep-2019",12,"201909"
2019-09-13 00:00:00.000,2019,"Q3",3,9,"September","Sep","Sep,19","20190913","Friday","13-Sep-2019",13,"201909"
2019-09-14 00:00:00.000,2019,"Q3",3,9,"September","Sep","Sep,19","20190914","Saturday","14-Sep-2019",14,"201909"
2019-09-15 00:00:00.000,2019,"Q3",3,9,"September","Sep","Sep,19","20190915","Sunday","15-Sep-2019",15,"201909"
2019-09-16 00:00:00.000,2019,"Q3",3,9,"September","Sep","Sep,19","20190916","Monday","16-Sep-2019",16,"201909"
2019-09-17 00:00:00.000,2019,"Q3",3,9,"September","Sep","Sep,19","20190917","Tuesday","17-Sep-2019",17,"201909"
2019-09-18 00:00:00.000,2019,"Q3",3,9,"September","Sep","Sep,19","20190918","Wednesday","18-Sep-2019",18,"201909"
2019-09-19 00:00:00.000,2019,"Q3",3,9,"September","Sep","Sep,19","20190919","Thursday","19-Sep-2019",19,"201909"
2019-09-20 00:00:00.000,2019,"Q3",3,9,"September","Sep","Sep,19","20190920","Friday","20-Sep-2019",20,"201909"
2019-09-21 00:00:00.000,2019,"Q3",3,9,"September","Sep","Sep,19","20190921","Saturday","21-Sep-2019",21,"201909"
2019-09-22 00:00:00.000,2019,"Q3",3,9,"September","Sep","Sep,19","20190922","Sunday","22-Sep-2019",22,"201909"
2019-09-23 00:00:00.000,2019,"Q3",3,9,"September","Sep","Sep,19","20190923","Monday","23-Sep-2019",23,"201909"
2019-09-24 00:00:00.000,2019,"Q3",3,9,"September","Sep","Sep,19","20190924","Tuesday","24-Sep-2019",24,"201909"
2019-09-25 00:00:00.000,2019,"Q3",3,9,"September","Sep","Sep,19","20190925","Wednesday","25-Sep-2019",25,"201909"
2019-09-26 00:00:00.000,2019,"Q3",3,9,"September","Sep","Sep,19","20190926","Thursday","26-Sep-2019",26,"201909"
2019-09-27 00:00:00.000,2019,"Q3",3,9,"September","Sep","Sep,19","20190927","Friday","27-Sep-2019",27,"201909"
2019-09-28 00:00:00.000,2019,"Q3",3,9,"September","Sep","Sep,19","20190928","Saturday","28-Sep-2019",28,"201909"
2019-09-29 00:00:00.000,2019,"Q3",3,9,"September","Sep","Sep,19","20190929","Sunday","29-Sep-2019",29,"201909"
2019-09-30 00:00:00.000,2019,"Q3",3,9,"September","Sep","Sep,19","20190930","Monday","30-Sep-2019",30,"201909"
2019-10-01 00:00:00.000,2019,"Q4",4,10,"October","Oct","Oct,19","20191001","Tuesday","01-Oct-2019",1,"201910"
2019-10-02 00:00:00.000,2019,"Q4",4,10,"October","Oct","Oct,19","20191002","Wednesday","02-Oct-2019",2,"201910"
2019-10-03 00:00:00.000,2019,"Q4",4,10,"October","Oct","Oct,19","20191003","Thursday","03-Oct-2019",3,"201910"
2019-10-04 00:00:00.000,2019,"Q4",4,10,"October","Oct","Oct,19","20191004","Friday","04-Oct-2019",4,"201910"
2019-10-05 00:00:00.000,2019,"Q4",4,10,"October","Oct","Oct,19","20191005","Saturday","05-Oct-2019",5,"201910"
2019-10-06 00:00:00.000,2019,"Q4",4,10,"October","Oct","Oct,19","20191006","Sunday","06-Oct-2019",6,"201910"
2019-10-07 00:00:00.000,2019,"Q4",4,10,"October","Oct","Oct,19","20191007","Monday","07-Oct-2019",7,"201910"
2019-10-08 00:00:00.000,2019,"Q4",4,10,"October","Oct","Oct,19","20191008","Tuesday","08-Oct-2019",8,"201910"
2019-10-09 00:00:00.000,2019,"Q4",4,10,"October","Oct","Oct,19","20191009","Wednesday","09-Oct-2019",9,"201910"
2019-10-10 00:00:00.000,2019,"Q4",4,10,"October","Oct","Oct,19","20191010","Thursday","10-Oct-2019",10,"201910"
2019-10-11 00:00:00.000,2019,"Q4",4,10,"October","Oct","Oct,19","20191011","Friday","11-Oct-2019",11,"201910"
2019-10-12 00:00:00.000,2019,"Q4",4,10,"October","Oct","Oct,19","20191012","Saturday","12-Oct-2019",12,"201910"
2019-10-13 00:00:00.000,2019,"Q4",4,10,"October","Oct","Oct,19","20191013","Sunday","13-Oct-2019",13,"201910"
2019-10-14 00:00:00.000,2019,"Q4",4,10,"October","Oct","Oct,19","20191014","Monday","14-Oct-2019",14,"201910"
2019-10-15 00:00:00.000,2019,"Q4",4,10,"October","Oct","Oct,19","20191015","Tuesday","15-Oct-2019",15,"201910"
2019-10-16 00:00:00.000,2019,"Q4",4,10,"October","Oct","Oct,19","20191016","Wednesday","16-Oct-2019",16,"201910"
2019-10-17 00:00:00.000,2019,"Q4",4,10,"October","Oct","Oct,19","20191017","Thursday","17-Oct-2019",17,"201910"
2019-10-18 00:00:00.000,2019,"Q4",4,10,"October","Oct","Oct,19","20191018","Friday","18-Oct-2019",18,"201910"
2019-10-19 00:00:00.000,2019,"Q4",4,10,"October","Oct","Oct,19","20191019","Saturday","19-Oct-2019",19,"201910"
2019-10-20 00:00:00.000,2019,"Q4",4,10,"October","Oct","Oct,19","20191020","Sunday","20-Oct-2019",20,"201910"
2019-10-21 00:00:00.000,2019,"Q4",4,10,"October","Oct","Oct,19","20191021","Monday","21-Oct-2019",21,"201910"
2019-10-22 00:00:00.000,2019,"Q4",4,10,"October","Oct","Oct,19","20191022","Tuesday","22-Oct-2019",22,"201910"
2019-10-23 00:00:00.000,2019,"Q4",4,10,"October","Oct","Oct,19","20191023","Wednesday","23-Oct-2019",23,"201910"
2019-10-24 00:00:00.000,2019,"Q4",4,10,"October","Oct","Oct,19","20191024","Thursday","24-Oct-2019",24,"201910"
2019-10-25 00:00:00.000,2019,"Q4",4,10,"October","Oct","Oct,19","20191025","Friday","25-Oct-2019",25,"201910"
2019-10-26 00:00:00.000,2019,"Q4",4,10,"October","Oct","Oct,19","20191026","Saturday","26-Oct-2019",26,"201910"
2019-10-27 00:00:00.000,2019,"Q4",4,10,"October","Oct","Oct,19","20191027","Sunday","27-Oct-2019",27,"201910"
2019-10-28 00:00:00.000,2019,"Q4",4,10,"October","Oct","Oct,19","20191028","Monday","28-Oct-2019",28,"201910"
2019-10-29 00:00:00.000,2019,"Q4",4,10,"October","Oct","Oct,19","20191029","Tuesday","29-Oct-2019",29,"201910"
2019-10-30 00:00:00.000,2019,"Q4",4,10,"October","Oct","Oct,19","20191030","Wednesday","30-Oct-2019",30,"201910"
2019-10-31 00:00:00.000,2019,"Q4",4,10,"October","Oct","Oct,19","20191031","Thursday","31-Oct-2019",31,"201910"
2019-11-01 00:00:00.000,2019,"Q4",4,11,"November","Nov","Nov,19","20191101","Friday","01-Nov-2019",1,"201911"
2019-11-02 00:00:00.000,2019,"Q4",4,11,"November","Nov","Nov,19","20191102","Saturday","02-Nov-2019",2,"201911"
2019-11-03 00:00:00.000,2019,"Q4",4,11,"November","Nov","Nov,19","20191103","Sunday","03-Nov-2019",3,"201911"
2019-11-04 00:00:00.000,2019,"Q4",4,11,"November","Nov","Nov,19","20191104","Monday","04-Nov-2019",4,"201911"
2019-11-05 00:00:00.000,2019,"Q4",4,11,"November","Nov","Nov,19","20191105","Tuesday","05-Nov-2019",5,"201911"
2019-11-06 00:00:00.000,2019,"Q4",4,11,"November","Nov","Nov,19","20191106","Wednesday","06-Nov-2019",6,"201911"
2019-11-07 00:00:00.000,2019,"Q4",4,11,"November","Nov","Nov,19","20191107","Thursday","07-Nov-2019",7,"201911"
2019-11-08 00:00:00.000,2019,"Q4",4,11,"November","Nov","Nov,19","20191108","Friday","08-Nov-2019",8,"201911"
2019-11-09 00:00:00.000,2019,"Q4",4,11,"November","Nov","Nov,19","20191109","Saturday","09-Nov-2019",9,"201911"
2019-11-10 00:00:00.000,2019,"Q4",4,11,"November","Nov","Nov,19","20191110","Sunday","10-Nov-2019",10,"201911"
2019-11-11 00:00:00.000,2019,"Q4",4,11,"November","Nov","Nov,19","20191111","Monday","11-Nov-2019",11,"201911"
2019-11-12 00:00:00.000,2019,"Q4",4,11,"November","Nov","Nov,19","20191112","Tuesday","12-Nov-2019",12,"201911"
2019-11-13 00:00:00.000,2019,"Q4",4,11,"November","Nov","Nov,19","20191113","Wednesday","13-Nov-2019",13,"201911"
2019-11-14 00:00:00.000,2019,"Q4",4,11,"November","Nov","Nov,19","20191114","Thursday","14-Nov-2019",14,"201911"
2019-11-15 00:00:00.000,2019,"Q4",4,11,"November","Nov","Nov,19","20191115","Friday","15-Nov-2019",15,"201911"
2019-11-16 00:00:00.000,2019,"Q4",4,11,"November","Nov","Nov,19","20191116","Saturday","16-Nov-2019",16,"201911"
2019-11-17 00:00:00.000,2019,"Q4",4,11,"November","Nov","Nov,19","20191117","Sunday","17-Nov-2019",17,"201911"
2019-11-18 00:00:00.000,2019,"Q4",4,11,"November","Nov","Nov,19","20191118","Monday","18-Nov-2019",18,"201911"
2019-11-19 00:00:00.000,2019,"Q4",4,11,"November","Nov","Nov,19","20191119","Tuesday","19-Nov-2019",19,"201911"
2019-11-20 00:00:00.000,2019,"Q4",4,11,"November","Nov","Nov,19","20191120","Wednesday","20-Nov-2019",20,"201911"
2019-11-21 00:00:00.000,2019,"Q4",4,11,"November","Nov","Nov,19","20191121","Thursday","21-Nov-2019",21,"201911"
2019-11-22 00:00:00.000,2019,"Q4",4,11,"November","Nov","Nov,19","20191122","Friday","22-Nov-2019",22,"201911"
2019-11-23 00:00:00.000,2019,"Q4",4,11,"November","Nov","Nov,19","20191123","Saturday","23-Nov-2019",23,"201911"
2019-11-24 00:00:00.000,2019,"Q4",4,11,"November","Nov","Nov,19","20191124","Sunday","24-Nov-2019",24,"201911"
2019-11-25 00:00:00.000,2019,"Q4",4,11,"November","Nov","Nov,19","20191125","Monday","25-Nov-2019",25,"201911"
2019-11-26 00:00:00.000,2019,"Q4",4,11,"November","Nov","Nov,19","20191126","Tuesday","26-Nov-2019",26,"201911"
2019-11-27 00:00:00.000,2019,"Q4",4,11,"November","Nov","Nov,19","20191127","Wednesday","27-Nov-2019",27,"201911"
2019-11-28 00:00:00.000,2019,"Q4",4,11,"November","Nov","Nov,19","20191128","Thursday","28-Nov-2019",28,"201911"
2019-11-29 00:00:00.000,2019,"Q4",4,11,"November","Nov","Nov,19","20191129","Friday","29-Nov-2019",29,"201911"
2019-11-30 00:00:00.000,2019,"Q4",4,11,"November","Nov","Nov,19","20191130","Saturday","30-Nov-2019",30,"201911"
2019-12-01 00:00:00.000,2019,"Q4",4,12,"December","Dec","Dec,19","20191201","Sunday","01-Dec-2019",1,"201912"
2019-12-02 00:00:00.000,2019,"Q4",4,12,"December","Dec","Dec,19","20191202","Monday","02-Dec-2019",2,"201912"
2019-12-03 00:00:00.000,2019,"Q4",4,12,"December","Dec","Dec,19","20191203","Tuesday","03-Dec-2019",3,"201912"
2019-12-04 00:00:00.000,2019,"Q4",4,12,"December","Dec","Dec,19","20191204","Wednesday","04-Dec-2019",4,"201912"
2019-12-05 00:00:00.000,2019,"Q4",4,12,"December","Dec","Dec,19","20191205","Thursday","05-Dec-2019",5,"201912"
2019-12-06 00:00:00.000,2019,"Q4",4,12,"December","Dec","Dec,19","20191206","Friday","06-Dec-2019",6,"201912"
2019-12-07 00:00:00.000,2019,"Q4",4,12,"December","Dec","Dec,19","20191207","Saturday","07-Dec-2019",7,"201912"
2019-12-08 00:00:00.000,2019,"Q4",4,12,"December","Dec","Dec,19","20191208","Sunday","08-Dec-2019",8,"201912"
2019-12-09 00:00:00.000,2019,"Q4",4,12,"December","Dec","Dec,19","20191209","Monday","09-Dec-2019",9,"201912"
2019-12-10 00:00:00.000,2019,"Q4",4,12,"December","Dec","Dec,19","20191210","Tuesday","10-Dec-2019",10,"201912"
2019-12-11 00:00:00.000,2019,"Q4",4,12,"December","Dec","Dec,19","20191211","Wednesday","11-Dec-2019",11,"201912"
2019-12-12 00:00:00.000,2019,"Q4",4,12,"December","Dec","Dec,19","20191212","Thursday","12-Dec-2019",12,"201912"
2019-12-13 00:00:00.000,2019,"Q4",4,12,"December","Dec","Dec,19","20191213","Friday","13-Dec-2019",13,"201912"
2019-12-14 00:00:00.000,2019,"Q4",4,12,"December","Dec","Dec,19","20191214","Saturday","14-Dec-2019",14,"201912"
2019-12-15 00:00:00.000,2019,"Q4",4,12,"December","Dec","Dec,19","20191215","Sunday","15-Dec-2019",15,"201912"
2019-12-16 00:00:00.000,2019,"Q4",4,12,"December","Dec","Dec,19","20191216","Monday","16-Dec-2019",16,"201912"
2019-12-17 00:00:00.000,2019,"Q4",4,12,"December","Dec","Dec,19","20191217","Tuesday","17-Dec-2019",17,"201912"
2019-12-18 00:00:00.000,2019,"Q4",4,12,"December","Dec","Dec,19","20191218","Wednesday","18-Dec-2019",18,"201912"
2019-12-19 00:00:00.000,2019,"Q4",4,12,"December","Dec","Dec,19","20191219","Thursday","19-Dec-2019",19,"201912"
2019-12-20 00:00:00.000,2019,"Q4",4,12,"December","Dec","Dec,19","20191220","Friday","20-Dec-2019",20,"201912"
2019-12-21 00:00:00.000,2019,"Q4",4,12,"December","Dec","Dec,19","20191221","Saturday","21-Dec-2019",21,"201912"
2019-12-22 00:00:00.000,2019,"Q4",4,12,"December","Dec","Dec,19","20191222","Sunday","22-Dec-2019",22,"201912"
2019-12-23 00:00:00.000,2019,"Q4",4,12,"December","Dec","Dec,19","20191223","Monday","23-Dec-2019",23,"201912"
2019-12-24 00:00:00.000,2019,"Q4",4,12,"December","Dec","Dec,19","20191224","Tuesday","24-Dec-2019",24,"201912"
2019-12-25 00:00:00.000,2019,"Q4",4,12,"December","Dec","Dec,19","20191225","Wednesday","25-Dec-2019",25,"201912"
2019-12-26 00:00:00.000,2019,"Q4",4,12,"December","Dec","Dec,19","20191226","Thursday","26-Dec-2019",26,"201912"
2019-12-27 00:00:00.000,2019,"Q4",4,12,"December","Dec","Dec,19","20191227","Friday","27-Dec-2019",27,"201912"
2019-12-28 00:00:00.000,2019,"Q4",4,12,"December","Dec","Dec,19","20191228","Saturday","28-Dec-2019",28,"201912"
2019-12-29 00:00:00.000,2019,"Q4",4,12,"December","Dec","Dec,19","20191229","Sunday","29-Dec-2019",29,"201912"
2019-12-30 00:00:00.000,2019,"Q4",4,12,"December","Dec","Dec,19","20191230","Monday","30-Dec-2019",30,"201912"
2019-12-31 00:00:00.000,2019,"Q4",4,12,"December","Dec","Dec,19","20191231","Tuesday","31-Dec-2019",31,"201912"
